timestamp,patients_arrived,ambulance_arrivals,patients_waiting,patients_treated,beds_total,beds_occupied,beds_available,doctors_available,nurses_available,support_staff_available,average_wait_time,average_treatment_time,admissions,discharges,arrival_rate_per_hour,treatment_rate_per_hour,bed_occupancy_rate,staff_capacity_score,congestion_score,high_congestion_next_60min
2026-09-07 21:15,5,0,150,8,70,56,14,12,22,9,120.0,42.4,2,1,29,34,0.8,0.25,75.9,1
2026-09-07 21:30,11,1,154,7,70,56,14,12,24,7,120.0,43.0,1,1,33,33,0.8,0.25,78.6,1
2026-09-07 21:45,7,1,153,8,70,55,15,10,25,9,120.0,43.6,1,2,32,31,0.7857,0.25,78.2,1
2026-09-07 22:00,9,1,154,8,70,56,14,12,23,10,120.0,43.9,2,1,32,31,0.8,0.25,79.1,1
2026-09-07 22:15,2,0,147,9,70,56,14,13,23,9,120.0,44.4,2,2,29,32,0.8,0.25,75.9,1
2026-09-07 22:30,4,0,144,7,70,57,13,12,23,8,120.0,44.0,2,1,22,32,0.8143,0.25,74.8,1
2026-09-07 22:45,8,1,143,9,70,56,14,13,24,8,120.0,44.5,2,3,23,33,0.8,0.25,74.3,1
2026-09-07 23:00,9,1,147,5,70,57,13,8,16,5,120.0,44.3,2,1,23,30,0.8143,0.25,75.1,1
2026-09-07 23:15,5,0,148,4,70,57,13,9,17,6,120.0,44.4,1,1,26,25,0.8143,0.25,78.3,1
2026-09-07 23:30,4,0,146,6,70,56,14,8,16,5,120.0,43.9,1,2,26,24,0.8,0.25,78.2,1
2026-09-07 23:45,2,0,142,6,70,55,15,8,19,6,120.0,43.9,1,2,20,21,0.7857,0.25,73.4,1
2026-09-08 00:00,3,0,139,6,70,54,16,8,16,8,120.0,44.1,0,1,14,22,0.7714,0.25,71.2,1
2026-09-08 00:15,1,0,135,5,70,53,17,8,16,6,120.0,44.2,1,2,10,23,0.7571,0.25,70.4,1
2026-09-08 00:30,2,0,131,6,70,52,18,8,18,7,120.0,43.8,1,2,8,23,0.7429,0.25,69.5,1
2026-09-08 00:45,1,0,128,4,70,50,20,7,17,5,120.0,44.1,0,2,7,21,0.7143,0.25,67.8,1
2026-09-08 01:00,2,0,123,7,70,52,18,8,18,6,120.0,44.1,2,0,6,22,0.7429,0.25,69.5,1
2026-09-08 01:15,4,0,122,5,70,53,17,8,16,6,120.0,44.0,2,1,9,22,0.7571,0.25,70.4,1
2026-09-08 01:30,4,0,120,6,70,53,17,7,16,7,120.0,43.0,1,1,11,22,0.7571,0.25,70.4,1
2026-09-08 01:45,0,0,114,6,70,53,17,7,17,5,120.0,43.3,1,1,10,24,0.7571,0.25,70.4,1
2026-09-08 02:00,3,0,111,6,70,52,18,8,15,6,120.0,43.3,1,2,11,23,0.7429,0.25,69.5,1
2026-09-08 02:15,2,0,108,5,70,53,17,6,15,5,120.0,43.5,2,1,9,23,0.7571,0.25,70.4,1
2026-09-08 02:30,2,0,103,7,70,54,16,9,17,6,120.0,43.0,1,0,7,24,0.7714,0.25,71.2,1
2026-09-08 02:45,0,0,96,7,70,55,15,9,15,7,120.0,42.9,2,1,7,25,0.7857,0.25,72.1,1
2026-09-08 03:00,1,0,91,6,70,56,14,10,17,6,120.0,42.7,1,0,5,25,0.8,0.25,72.9,1
2026-09-08 03:15,3,0,90,4,70,57,13,8,16,7,120.0,42.7,2,1,6,24,0.8143,0.25,73.8,1
2026-09-08 03:30,3,0,88,5,70,56,14,7,16,7,120.0,43.0,1,2,7,22,0.8,0.25,72.9,1
2026-09-08 03:45,1,0,85,4,70,56,14,8,18,7,120.0,43.2,1,1,8,19,0.8,0.25,72.9,1
2026-09-08 04:00,1,0,79,7,70,57,13,8,17,6,120.0,43.8,2,1,8,20,0.8143,0.25,73.8,1
2026-09-08 04:15,2,0,74,7,70,57,13,9,16,6,120.0,44.1,1,1,7,23,0.8143,0.25,73.8,1
2026-09-08 04:30,1,0,70,5,70,55,15,8,18,7,120.0,43.8,0,2,5,23,0.7857,0.25,72.1,1
2026-09-08 04:45,1,0,66,5,70,56,14,8,16,6,120.0,44.3,2,1,5,24,0.8,0.25,72.9,1
2026-09-08 05:00,0,0,62,4,70,55,15,7,17,6,120.0,44.3,1,2,4,21,0.7857,0.25,72.1,1
2026-09-08 05:15,1,0,57,6,70,56,14,8,17,6,120.0,44.8,2,1,3,20,0.8,0.25,72.9,1
2026-09-08 05:30,1,0,54,4,70,56,14,8,16,7,120.0,44.3,1,1,3,19,0.8,0.25,72.9,1
2026-09-08 05:45,1,0,50,5,70,56,14,8,17,6,120.0,44.5,2,2,3,19,0.8,0.2617,72.9,1
2026-09-08 06:00,1,0,46,5,70,55,15,8,16,6,120.0,43.8,1,2,4,20,0.7857,0.2717,72.1,1
2026-09-08 06:15,6,1,48,4,70,56,14,7,15,6,120.0,43.9,2,1,9,18,0.8,0.25,72.9,1
2026-09-08 06:30,3,0,45,6,70,56,14,7,17,8,120.0,43.6,1,1,11,20,0.8,0.2967,72.9,1
2026-09-08 06:45,7,1,48,4,70,56,14,8,18,5,120.0,43.1,1,1,17,19,0.8,0.27,72.9,1
2026-09-08 07:00,4,1,43,9,70,57,13,15,25,12,120.0,42.3,2,1,20,23,0.8143,0.675,69.9,1
2026-09-08 07:15,3,0,36,10,70,57,13,15,25,11,120.0,42.2,2,2,17,29,0.8143,0.6933,69.1,1
2026-09-08 07:30,2,0,28,10,70,58,12,15,26,9,120.0,41.5,2,1,16,33,0.8286,0.71,69.7,0
2026-09-08 07:45,1,0,22,7,70,59,11,14,25,11,104.2,41.7,2,1,10,36,0.8429,0.73,64.4,0
2026-09-08 08:00,4,1,19,7,70,58,12,14,29,9,90.1,41.4,1,2,10,34,0.8286,0.7767,60.0,0
2026-09-08 08:15,3,0,14,8,70,57,13,14,27,11,77.5,40.9,2,3,10,32,0.8143,0.81,53.9,0
2026-09-08 08:30,4,1,10,8,70,57,13,15,27,11,67.6,40.7,2,2,12,30,0.8143,0.8533,49.4,0
2026-09-08 08:45,5,1,8,7,70,57,13,15,28,12,59.7,40.4,2,2,16,30,0.8143,0.895,45.8,0
2026-09-08 09:00,5,1,6,7,70,56,14,15,27,9,51.9,40.2,1,2,17,30,0.8,0.845,40.0,0
2026-09-08 09:15,5,1,3,8,70,56,14,14,26,12,45.6,39.8,2,2,19,30,0.8,0.8717,34.0,0
2026-09-08 09:30,3,0,0,6,70,55,15,13,27,11,38.8,39.6,1,2,18,28,0.7857,0.8667,29.7,0
2026-09-08 09:45,5,1,0,5,70,53,17,15,26,12,32.8,39.3,0,2,18,26,0.7571,0.925,24.4,0
2026-09-08 10:00,7,1,0,7,70,51,19,15,27,9,27.7,39.2,1,3,20,26,0.7286,0.9,21.1,0
2026-09-08 10:15,5,1,0,5,70,50,20,14,27,11,24.9,38.3,1,2,20,23,0.7143,0.915,18.7,0
2026-09-08 10:30,7,1,0,7,70,48,22,13,28,12,20.7,37.6,1,3,24,24,0.6857,0.9233,17.6,0
2026-09-08 10:45,5,1,0,5,70,46,24,15,26,11,19.0,37.8,0,2,24,24,0.6571,0.9233,15.1,0
2026-09-08 11:00,4,0,0,4,70,44,26,14,25,10,16.8,37.4,1,3,21,21,0.6286,0.8683,12.3,0
2026-09-08 11:15,6,1,0,6,70,44,26,15,28,12,17.7,37.3,1,1,22,22,0.6286,0.97,12.2,0
2026-09-08 11:30,9,1,0,9,70,44,26,15,28,11,17.3,37.2,3,3,24,24,0.6286,0.9533,12.6,0
2026-09-08 11:45,5,1,0,5,70,43,27,14,27,10,15.6,37.5,1,2,24,24,0.6143,0.8983,11.4,0
2026-09-08 12:00,6,1,0,6,70,43,27,13,27,11,16.0,37.9,2,2,26,26,0.6143,0.8917,12.1,0
2026-09-08 12:15,8,1,0,8,70,41,29,14,27,11,14.9,38.1,1,3,28,28,0.5857,0.915,10.6,0
2026-09-08 12:30,3,0,0,3,70,38,32,14,28,11,14.5,37.0,0,3,22,22,0.5429,0.93,6.4,0
2026-09-08 12:45,13,1,4,9,70,37,33,14,27,9,16.0,36.3,2,3,30,26,0.5286,0.8817,12.3,0
2026-09-08 13:00,7,1,1,10,70,38,32,14,27,10,16.2,36.5,3,2,31,30,0.5429,0.8983,10.0,0
2026-09-08 13:15,2,0,0,3,70,37,33,15,25,11,16.0,35.4,1,2,25,25,0.5286,0.9083,6.5,0
2026-09-08 13:30,6,1,0,6,70,35,35,13,27,10,16.3,35.5,1,3,28,28,0.5,0.875,6.3,0
2026-09-08 13:45,5,0,0,5,70,34,36,14,27,10,15.8,35.4,1,2,20,24,0.4857,0.8983,1.2,0
2026-09-08 14:00,5,0,0,5,70,33,37,15,27,11,15.1,35.7,1,2,18,19,0.4714,0.9383,0.8,0
2026-09-08 14:15,5,0,0,5,70,32,38,15,29,9,15.2,36.1,0,1,21,21,0.4571,0.935,2.4,0
2026-09-08 14:30,5,0,0,5,70,32,38,15,28,10,14.9,36.0,1,1,20,20,0.4571,0.9367,2.1,0
2026-09-08 14:45,9,1,0,9,70,32,38,14,25,12,13.9,35.5,2,2,24,24,0.4571,0.9017,3.5,0
2026-09-08 15:00,10,1,0,10,70,33,37,13,23,8,13.6,34.7,3,2,29,29,0.4714,0.7817,6.6,0
2026-09-08 15:15,6,0,0,6,70,32,38,12,22,8,15.4,35.1,1,2,30,30,0.4571,0.7433,7.4,0
2026-09-08 15:30,8,1,0,8,70,33,37,13,22,9,14.8,35.1,3,2,33,33,0.4714,0.7833,7.6,0
2026-09-08 15:45,2,0,0,2,70,32,38,11,23,9,13.9,35.6,1,2,26,26,0.4571,0.7517,6.2,0
2026-09-08 16:00,8,1,0,8,70,32,38,12,25,9,13.7,35.5,3,3,24,24,0.4571,0.805,4.9,0
2026-09-08 16:15,5,0,0,5,70,31,39,13,21,8,13.0,34.9,1,2,23,23,0.4429,0.7517,5.4,0
2026-09-08 16:30,4,0,0,4,70,30,40,11,24,8,14.1,34.5,1,2,19,19,0.4286,0.75,4.3,0
2026-09-08 16:45,9,1,1,8,70,30,40,13,24,7,14.2,34.4,2,2,26,25,0.4286,0.78,6.6,0
2026-09-08 17:00,5,0,0,6,70,31,39,12,23,9,13.3,34.5,1,0,23,23,0.4429,0.775,5.0,0
2026-09-08 17:15,8,0,0,8,70,32,38,12,22,8,13.8,34.6,2,1,26,26,0.4571,0.7433,6.3,0
2026-09-08 17:30,6,0,0,6,70,32,38,11,22,7,13.6,35.3,1,1,28,28,0.4571,0.7033,7.4,0
2026-09-08 17:45,2,0,0,2,70,33,37,12,24,8,12.9,35.0,1,0,21,22,0.4714,0.7733,3.7,0
2026-09-08 18:00,13,1,4,9,70,34,36,12,24,8,16.1,34.2,2,1,29,25,0.4857,0.7733,11.1,0
2026-09-08 18:15,11,1,5,10,70,34,36,12,23,9,17.7,35.0,2,2,32,27,0.4857,0.775,14.4,0
2026-09-08 18:30,10,1,7,8,70,35,35,12,23,9,20.0,35.8,2,1,36,29,0.5,0.775,21.0,0
2026-09-08 18:45,11,1,11,7,70,35,35,12,23,7,22.3,35.8,2,2,45,34,0.5,0.7417,30.6,0
2026-09-08 19:00,7,0,9,9,70,35,35,13,21,10,22.8,36.6,2,2,39,34,0.5,0.785,23.3,0
2026-09-08 19:15,8,0,8,9,70,37,33,12,24,9,24.1,36.9,3,1,36,33,0.5286,0.79,22.2,0
2026-09-08 19:30,10,1,10,8,70,39,31,12,21,9,24.8,36.9,3,1,36,33,0.5571,0.745,26.8,0
2026-09-08 19:45,4,0,6,8,70,40,30,12,24,9,23.9,35.5,2,1,29,34,0.5714,0.79,17.0,0
2026-09-08 20:00,3,0,1,8,70,43,27,12,22,7,20.5,36.0,3,0,25,33,0.6143,0.7267,14.8,0
2026-09-08 20:15,8,1,1,8,70,42,28,13,21,9,18.8,35.9,2,3,25,32,0.6,0.7683,12.5,0
2026-09-08 20:30,12,1,6,7,70,43,27,12,24,8,20.7,35.8,2,1,27,31,0.6143,0.7733,17.7,0
2026-09-08 20:45,11,1,9,8,70,45,25,12,22,9,22.7,36.9,2,0,34,31,0.6429,0.74,29.5,0
2026-09-08 21:00,10,1,11,8,70,47,23,12,23,7,25.2,37.2,2,0,41,31,0.6714,0.7017,41.9,0
2026-09-08 21:15,11,1,15,7,70,49,21,12,24,9,28.2,38.1,2,0,44,30,0.7,0.72,51.7,0
2026-09-08 21:30,9,1,16,8,70,50,20,13,22,10,31.5,38.3,2,1,41,31,0.7143,0.72,52.0,0
2026-09-08 21:45,9,1,17,8,70,50,20,11,23,8,34.1,39.1,2,2,39,31,0.7143,0.65,53.4,0
2026-09-08 22:00,1,0,12,6,70,50,20,13,22,8,33.6,39.3,1,1,30,29,0.7143,0.7067,39.6,0
2026-09-08 22:15,6,0,12,6,70,50,20,12,24,9,33.3,39.8,1,1,25,28,0.7143,0.73,35.4,0
2026-09-08 22:30,2,0,7,7,70,52,18,13,22,9,31.5,40.0,2,0,18,27,0.7429,0.7383,29.4,0
2026-09-08 22:45,4,0,5,6,70,52,18,12,21,9,29.0,40.1,1,1,13,25,0.7429,0.71,26.7,0
2026-09-08 23:00,1,0,2,4,70,51,19,8,17,6,28.0,40.3,0,1,13,23,0.7286,0.5267,26.1,0
2026-09-08 23:15,4,0,1,5,70,52,18,8,16,7,27.0,40.4,2,1,11,22,0.7429,0.5283,26.5,0
2026-09-08 23:30,4,0,0,5,70,51,19,9,15,6,25.3,41.2,0,1,13,20,0.7286,0.53,24.8,0
2026-09-08 23:45,2,0,0,2,70,51,19,7,16,6,24.3,41.1,1,1,11,16,0.7286,0.4983,24.8,0
2026-09-09 00:00,2,0,0,2,70,52,18,7,16,7,23.5,41.5,1,0,12,14,0.7429,0.51,25.1,0
2026-09-09 00:15,3,0,0,3,70,52,18,7,16,6,22.1,42.0,1,1,11,12,0.7429,0.4933,25.4,0
2026-09-09 00:30,1,0,0,1,70,51,19,8,17,6,21.8,41.4,0,1,8,8,0.7286,0.5367,24.6,0
2026-09-09 00:45,3,0,0,3,70,51,19,7,16,6,20.8,41.9,0,0,9,9,0.7286,0.4983,24.7,0
2026-09-09 01:00,2,0,0,2,70,50,20,8,15,6,20.3,41.0,0,1,9,9,0.7143,0.5117,23.4,0
2026-09-09 01:15,0,0,0,0,70,48,22,8,17,6,20.5,41.0,0,2,6,6,0.6857,0.5417,21.4,0
2026-09-09 01:30,2,0,0,2,70,47,23,8,16,6,21.3,40.8,0,1,7,7,0.6714,0.5267,21.1,0
2026-09-09 01:45,1,0,0,1,70,46,24,7,15,6,21.1,40.6,0,1,5,5,0.6571,0.4883,20.7,0
2026-09-09 02:00,1,0,0,1,70,46,24,8,17,6,21.9,40.8,0,0,4,4,0.6571,0.5417,20.3,0
2026-09-09 02:15,1,0,0,1,70,46,24,7,17,6,22.2,41.3,0,0,5,5,0.6571,0.5183,20.8,0
2026-09-09 02:30,3,0,0,3,70,46,24,8,18,6,22.3,41.2,1,1,6,6,0.6571,0.5567,20.3,0
2026-09-09 02:45,2,0,0,2,70,45,25,9,15,6,20.4,41.3,0,1,7,7,0.6429,0.535,18.9,0
2026-09-09 03:00,4,1,0,4,70,45,25,8,16,5,20.8,41.2,0,0,10,10,0.6429,0.51,19.4,0
2026-09-09 03:15,0,0,0,0,70,43,27,7,18,6,21.9,41.7,0,2,9,9,0.6143,0.5333,17.9,0
2026-09-09 03:30,4,1,0,4,70,43,27,8,15,5,22.0,41.1,1,1,10,10,0.6143,0.495,18.5,0
2026-09-09 03:45,2,0,0,2,70,43,27,8,17,7,21.6,40.5,0,0,10,10,0.6143,0.5583,17.4,0
2026-09-09 04:00,0,0,0,0,70,42,28,9,17,6,21.3,39.7,0,1,6,6,0.6,0.565,16.3,0
2026-09-09 04:15,3,0,0,3,70,42,28,8,18,6,21.1,39.0,0,0,9,9,0.6,0.5567,16.4,0
2026-09-09 04:30,1,0,0,1,70,43,27,8,17,6,20.7,38.9,1,0,6,6,0.6143,0.5417,17.2,0
2026-09-09 04:45,2,0,0,2,70,43,27,8,17,7,19.7,38.7,1,1,6,6,0.6143,0.5583,16.5,0
2026-09-09 05:00,2,0,0,2,70,44,26,8,17,7,19.0,39.4,1,0,8,8,0.6286,0.5583,17.0,0
2026-09-09 05:15,1,0,0,1,70,45,25,8,15,6,19.4,40.3,1,0,6,6,0.6429,0.5117,18.7,0
2026-09-09 05:30,2,0,0,2,70,44,26,8,17,5,20.1,40.6,0,1,7,7,0.6286,0.525,18.0,0
2026-09-09 05:45,1,0,0,1,70,43,27,8,16,5,20.2,40.2,1,2,6,6,0.6143,0.51,17.5,0
2026-09-09 06:00,7,1,2,5,70,44,26,8,17,6,22.2,40.2,1,0,11,9,0.6286,0.5417,20.4,0
2026-09-09 06:15,5,1,3,4,70,44,26,8,15,6,25.3,39.8,1,1,15,12,0.6286,0.5117,23.1,0
2026-09-09 06:30,3,0,1,5,70,45,25,8,15,7,26.1,39.1,1,0,16,15,0.6429,0.5283,22.5,0
2026-09-09 06:45,4,1,0,5,70,46,24,8,18,6,23.4,39.0,1,0,19,19,0.6571,0.5567,21.1,0
2026-09-09 07:00,2,0,0,2,70,46,24,14,27,12,19.3,38.2,1,1,14,16,0.6571,0.9317,12.0,0
2026-09-09 07:15,5,1,0,5,70,46,24,13,26,11,18.0,38.2,1,1,14,17,0.6571,0.8767,12.1,0
2026-09-09 07:30,3,0,0,3,70,47,23,13,26,12,16.9,37.5,1,0,14,15,0.6714,0.8933,12.9,0
2026-09-09 07:45,3,0,0,3,70,48,22,14,26,10,15.8,37.8,1,0,13,13,0.6857,0.8833,14.2,0
2026-09-09 08:00,3,0,0,3,70,48,22,14,26,11,14.8,37.0,1,1,14,14,0.6857,0.9,14.0,0
2026-09-09 08:15,6,1,0,6,70,50,20,14,28,10,13.9,37.7,2,0,15,15,0.7143,0.9133,15.5,0
2026-09-09 08:30,4,1,0,4,70,50,20,14,26,11,12.7,37.8,2,2,16,16,0.7143,0.9,15.7,0
2026-09-09 08:45,1,0,0,1,70,49,21,15,28,10,12.9,38.8,0,1,14,14,0.7,0.9367,14.6,0
2026-09-09 09:00,2,0,0,2,70,47,23,13,27,11,13.3,38.8,1,3,13,13,0.6714,0.8917,13.3,0
2026-09-09 09:15,4,1,0,4,70,47,23,14,28,9,11.9,38.0,1,1,11,11,0.6714,0.8967,13.2,0
2026-09-09 09:30,7,1,0,7,70,47,23,15,24,11,12.8,37.2,1,1,14,14,0.6714,0.8933,13.3,0
2026-09-09 09:45,5,1,0,5,70,48,22,13,26,9,12.5,37.6,2,1,18,18,0.6857,0.8433,14.8,0
2026-09-09 10:00,6,1,0,6,70,46,24,15,26,9,12.0,37.5,1,3,22,22,0.6571,0.89,13.5,0
2026-09-09 10:15,3,0,0,3,70,45,25,14,28,10,12.4,37.5,1,2,21,21,0.6429,0.9133,12.1,0
2026-09-09 10:30,12,1,4,8,70,45,25,14,28,11,14.6,37.0,2,2,26,22,0.6429,0.93,17.4,0
2026-09-09 10:45,5,1,1,8,70,47,23,13,25,10,16.0,36.6,3,1,26,25,0.6714,0.845,16.9,0
2026-09-09 11:00,6,1,0,7,70,47,23,14,25,11,14.7,36.4,2,2,26,26,0.6714,0.885,15.6,0
2026-09-09 11:15,11,1,1,10,70,47,23,14,27,12,14.6,35.8,2,2,34,33,0.6714,0.9317,18.0,0
2026-09-09 11:30,5,1,0,6,70,46,24,13,28,9,13.2,36.0,1,2,27,31,0.6571,0.8733,13.6,0
2026-09-09 11:45,7,1,0,7,70,48,22,13,26,11,11.7,36.4,3,1,29,30,0.6857,0.8767,16.6,0
2026-09-09 12:00,2,0,0,2,70,48,22,14,27,11,11.4,36.8,1,1,25,25,0.6857,0.915,15.7,0
2026-09-09 12:15,5,0,0,5,70,47,23,13,28,9,12.0,36.6,1,2,19,20,0.6714,0.8733,13.0,0
2026-09-09 12:30,2,0,0,2,70,45,25,14,28,11,12.3,36.0,0,2,16,16,0.6429,0.93,11.2,0
2026-09-09 12:45,4,0,0,4,70,42,28,15,30,10,13.3,35.8,0,3,13,13,0.6,0.9667,8.6,0
2026-09-09 13:00,3,0,0,3,70,41,29,15,26,10,14.0,35.8,1,2,14,14,0.5857,0.9067,8.0,0
2026-09-09 13:15,6,1,0,6,70,42,28,14,28,11,13.8,36.5,3,2,15,15,0.6,0.93,8.6,0
2026-09-09 13:30,5,0,0,5,70,40,30,14,28,10,14.3,36.6,0,2,18,18,0.5714,0.9133,7.1,0
2026-09-09 13:45,5,0,0,5,70,40,30,13,25,10,14.7,36.9,2,2,19,19,0.5714,0.845,8.3,0
2026-09-09 14:00,6,0,0,6,70,39,31,13,29,11,13.7,37.2,1,2,22,22,0.5571,0.9217,7.2,0
2026-09-09 14:15,5,0,0,5,70,39,31,15,28,11,12.8,37.4,1,1,21,21,0.5571,0.9533,6.9,0
2026-09-09 14:30,8,1,0,8,70,40,30,15,27,11,13.0,36.6,2,1,24,24,0.5714,0.9383,8.6,0
2026-09-09 14:45,11,1,3,8,70,39,31,13,29,11,14.4,36.3,2,3,30,27,0.5571,0.9217,11.7,0
2026-09-09 15:00,6,0,0,9,70,39,31,13,23,10,13.7,35.8,2,2,30,30,0.5571,0.815,10.9,0
2026-09-09 15:15,6,0,0,6,70,38,32,13,23,10,14.5,34.7,2,3,31,31,0.5429,0.815,10.3,0
2026-09-09 15:30,5,0,0,5,70,38,32,12,22,9,13.1,34.3,1,1,28,28,0.5429,0.76,10.3,0
2026-09-09 15:45,7,1,0,7,70,38,32,11,22,8,13.1,34.9,2,2,24,27,0.5429,0.72,8.3,0
2026-09-09 16:00,7,0,0,7,70,37,33,12,23,9,13.2,34.4,1,2,25,25,0.5286,0.775,8.4,0
2026-09-09 16:15,7,0,0,7,70,36,34,12,23,8,13.6,34.5,1,2,26,26,0.5143,0.7583,8.1,0
2026-09-09 16:30,7,0,0,7,70,36,34,13,23,8,13.8,34.9,2,2,28,28,0.5143,0.7817,8.3,0
2026-09-09 16:45,10,1,2,8,70,36,34,11,22,9,15.4,34.7,2,2,31,29,0.5143,0.7367,11.3,0
2026-09-09 17:00,6,0,0,8,70,36,34,13,25,9,15.1,35.2,2,2,30,30,0.5143,0.8283,8.2,0
2026-09-09 17:15,8,0,0,8,70,39,31,12,23,9,15.0,34.9,3,0,31,31,0.5571,0.775,11.8,0
2026-09-09 17:30,9,1,2,7,70,40,30,13,23,9,16.2,35.2,1,0,33,31,0.5714,0.7983,14.5,0
2026-09-09 17:45,10,1,4,8,70,41,29,12,24,8,17.7,36.4,2,1,33,31,0.5857,0.7733,17.4,0
2026-09-09 18:00,8,0,5,7,70,42,28,13,23,8,19.6,37.5,2,1,35,30,0.6,0.7817,22.8,0
2026-09-09 18:15,9,1,8,6,70,42,28,11,21,8,22.4,37.2,1,1,36,28,0.6,0.705,30.8,0
2026-09-09 18:30,6,0,8,6,70,42,28,12,21,7,23.9,36.7,1,1,33,27,0.6,0.7117,29.0,0
2026-09-09 18:45,7,0,9,6,70,42,28,11,24,10,26.6,36.5,1,1,30,25,0.6,0.7783,28.7,0
2026-09-09 19:00,5,0,9,5,70,42,28,11,25,8,28.8,36.9,2,2,27,23,0.6,0.76,28.4,0
2026-09-09 19:15,11,1,10,10,70,43,27,14,22,9,29.8,37.1,3,2,29,27,0.6143,0.7917,29.2,0
2026-09-09 19:30,8,0,12,6,70,43,27,11,23,9,31.6,37.4,1,1,31,27,0.6143,0.7267,35.1,0
2026-09-09 19:45,11,1,16,7,70,42,28,13,23,7,34.2,37.5,1,2,35,28,0.6,0.725,42.7,0
2026-09-09 20:00,11,1,20,7,70,43,27,12,23,8,37.7,37.2,2,1,41,30,0.6143,0.6933,54.0,0
2026-09-09 20:15,11,1,23,8,70,43,27,13,23,8,42.5,37.2,2,2,41,28,0.6143,0.7017,60.7,0
2026-09-09 20:30,7,0,22,8,70,44,26,13,24,8,45.8,37.0,2,1,40,30,0.6286,0.7167,59.6,0
2026-09-09 20:45,7,0,21,8,70,46,24,12,22,8,47.7,37.6,3,1,36,31,0.6571,0.6583,57.1,0
2026-09-09 21:00,5,0,17,9,70,47,23,13,21,9,46.8,38.3,2,1,30,33,0.6714,0.6983,46.0,0
2026-09-09 21:15,11,1,20,8,70,48,22,11,22,9,46.7,38.3,1,0,30,33,0.6857,0.6467,50.4,0
2026-09-09 21:30,7,1,19,8,70,48,22,11,22,7,46.4,38.4,1,1,30,33,0.6857,0.6183,49.7,0
2026-09-09 21:45,11,1,23,7,70,48,22,12,22,8,48.2,39.5,1,1,34,32,0.6857,0.6383,58.3,0
2026-09-09 22:00,4,0,20,7,70,49,21,11,23,9,47.8,39.0,2,1,33,30,0.7,0.6567,56.3,0
2026-09-09 22:15,8,1,20,8,70,50,20,11,22,9,47.3,39.2,2,1,30,30,0.7143,0.6367,54.1,0
2026-09-09 22:30,5,0,19,6,70,52,18,12,23,6,49.2,39.6,2,0,28,28,0.7429,0.62,55.4,0
2026-09-09 22:45,3,0,14,8,70,53,17,12,23,10,47.9,39.8,2,1,20,29,0.7571,0.7067,45.8,0
2026-09-09 23:00,5,0,15,4,70,52,18,6,17,6,49.7,40.5,1,2,21,26,0.7429,0.41,51.4,0
2026-09-09 23:15,0,0,10,5,70,50,20,8,16,5,48.7,40.7,0,2,13,23,0.7143,0.46,42.9,0
2026-09-09 23:30,2,0,6,6,70,50,20,8,16,6,45.4,40.6,1,1,10,23,0.7143,0.4967,36.9,0
2026-09-09 23:45,6,1,7,5,70,52,18,8,16,7,43.1,40.2,2,0,13,20,0.7429,0.4983,38.5,0
2026-09-10 00:00,4,0,6,5,70,50,20,8,17,5,40.8,39.8,0,2,12,21,0.7143,0.495,34.8,0
2026-09-10 00:15,0,0,2,4,70,50,20,8,17,6,37.4,39.8,1,1,12,20,0.7143,0.5317,29.7,0
2026-09-10 00:30,0,0,0,2,70,48,22,6,16,6,34.4,39.0,0,2,10,16,0.6857,0.48,27.4,0
2026-09-10 00:45,1,0,0,1,70,47,23,8,17,6,29.8,38.8,0,1,5,12,0.6714,0.5417,23.4,0
2026-09-10 01:00,2,0,0,2,70,46,24,7,17,7,27.7,37.7,0,1,3,9,0.6571,0.535,21.7,0
2026-09-10 01:15,1,0,0,1,70,47,23,8,16,6,24.7,38.3,1,0,4,6,0.6714,0.5267,21.2,0
2026-09-10 01:30,5,1,0,5,70,49,21,8,18,6,23.4,37.9,2,0,9,9,0.7,0.5567,23.4,0
2026-09-10 01:45,0,0,0,0,70,49,21,8,16,7,22.7,38.0,0,0,8,8,0.7,0.5433,23.2,0
2026-09-10 02:00,0,0,0,0,70,48,22,8,15,5,21.3,37.4,0,1,6,6,0.6857,0.495,22.4,0
2026-09-10 02:15,2,0,0,2,70,47,23,8,18,6,19.5,38.0,0,1,7,7,0.6714,0.5567,19.8,0
2026-09-10 02:30,1,0,0,1,70,46,24,8,18,6,18.5,39.0,0,1,3,3,0.6571,0.5567,18.5,0
2026-09-10 02:45,1,0,0,1,70,45,25,7,18,7,18.6,38.8,0,1,4,4,0.6429,0.55,17.8,0
2026-09-10 03:00,1,0,0,1,70,44,26,7,15,5,20.3,38.4,1,2,5,5,0.6286,0.4717,18.9,0
2026-09-10 03:15,2,0,0,2,70,45,25,7,19,7,19.6,39.0,1,0,5,5,0.6429,0.565,18.1,0
2026-09-10 03:30,0,0,0,0,70,44,26,8,16,7,17.2,38.8,0,1,4,4,0.6286,0.5433,16.4,0
2026-09-10 03:45,1,0,0,1,70,44,26,9,16,6,18.2,38.0,1,1,4,4,0.6286,0.55,16.8,0
2026-09-10 04:00,2,0,0,2,70,44,26,8,16,6,17.8,39.1,0,0,5,5,0.6286,0.5267,16.9,0
2026-09-10 04:15,3,0,0,3,70,44,26,8,16,6,17.8,40.2,1,1,6,6,0.6286,0.5267,16.9,0
2026-09-10 04:30,3,0,0,3,70,44,26,8,17,6,19.1,41.4,2,2,9,9,0.6286,0.5417,17.3,0
